bathrooms,bedrooms,brokerId,city,comingSoonOnMarketDate,country,currency,datePriceChanged,dateSold,daysOnZillow,desktopWebHdpImageLink,group_type,grouping_name,hiResImageLink,homeStatus,homeStatusForHDP,homeType,imageLink,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isRentalWithBasePrice,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,mediumImageLink,newConstructionType,openHouse,open_house_info,photoCount,price,priceChange,priceForHDP,priceReduction,priceSuffix,providerListingID,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,tvCollectionImageLink,tvHighResImageLink,tvImageLink,unit,videoCount,watchImageLink,zestimate,zipcode,zpid
3.0,4.0,11527,Charlotte,,USA,USD,,,12,https://photos.zillowstatic.com/p_h/ISfg9ue1cxue861000000000.jpg,BUILDER_COMMUNITY,Chateau : Enclave,https://photos.zillowstatic.com/p_f/ISfg9ue1cxue861000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISfg9ue1cxue861000000000.jpg,False,True,False,True,,False,False,35.0863,{'is_newHome': True},2642.0,-80.9764,,,https://photos.zillowstatic.com/p_c/ISfg9ue1cxue861000000000.jpg,BUILDER_PLAN,,,14,325499.0,,325499.0,,+,17036,1845,False,NC,"Durham Plan, Chateau : Enclave",,1598358840000,https://photos.zillowstatic.com/p_l/ISfg9ue1cxue861000000000.jpg,https://photos.zillowstatic.com/p_n/ISfg9ue1cxue861000000000.jpg,https://photos.zillowstatic.com/p_m/ISfg9ue1cxue861000000000.jpg,# 4OAGC6,,https://photos.zillowstatic.com/p_j/ISfg9ue1cxue861000000000.jpg,,28273,2086190683
4.0,4.0,11527,Charlotte,,USA,USD,,,12,https://photos.zillowstatic.com/p_h/IS7e2xf5hvh43c1000000000.jpg,BUILDER_COMMUNITY,The Palisades : Lanterns - Legends,https://photos.zillowstatic.com/p_f/IS7e2xf5hvh43c1000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/IS7e2xf5hvh43c1000000000.jpg,False,True,False,True,,False,False,35.074,{'is_newHome': True},2649.0,-81.0321,,,https://photos.zillowstatic.com/p_c/IS7e2xf5hvh43c1000000000.jpg,BUILDER_PLAN,,,21,341499.0,,341499.0,,+,12923937,2000,False,NC,"Inlet Plan, The Palisades : Lanterns - Legends",,1598351280000,https://photos.zillowstatic.com/p_l/IS7e2xf5hvh43c1000000000.jpg,https://photos.zillowstatic.com/p_n/IS7e2xf5hvh43c1000000000.jpg,https://photos.zillowstatic.com/p_m/IS7e2xf5hvh43c1000000000.jpg,# YIWHL4,,https://photos.zillowstatic.com/p_j/IS7e2xf5hvh43c1000000000.jpg,,28278,2084462849
3.0,3.0,11527,Charlotte,,USA,USD,,,12,https://photos.zillowstatic.com/p_h/ISf09rjp2m0fs31000000000.jpg,BUILDER_COMMUNITY,Chateau : East,https://photos.zillowstatic.com/p_f/ISf09rjp2m0fs31000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISf09rjp2m0fs31000000000.jpg,False,True,False,True,,False,False,35.0863,{'is_newHome': True},2540.0,-80.9764,,,https://photos.zillowstatic.com/p_c/ISf09rjp2m0fs31000000000.jpg,BUILDER_PLAN,,,14,326499.0,,326499.0,,+,20227655,2000,False,NC,"Cambridge Plan, Chateau : East",,1598349120000,https://photos.zillowstatic.com/p_l/ISf09rjp2m0fs31000000000.jpg,https://photos.zillowstatic.com/p_n/ISf09rjp2m0fs31000000000.jpg,https://photos.zillowstatic.com/p_m/ISf09rjp2m0fs31000000000.jpg,# FJ4I40,,https://photos.zillowstatic.com/p_j/ISf09rjp2m0fs31000000000.jpg,,28273,2094180145
3.0,4.0,13244,Charlotte,,USA,USD,,,12,https://photos.zillowstatic.com/p_h/ISzzh18lb7xo8h0000000000.jpg,BUILDER_COMMUNITY,Dillon Lakes,https://photos.zillowstatic.com/p_f/ISzzh18lb7xo8h0000000000.jpg,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISzzh18lb7xo8h0000000000.jpg,False,True,False,True,,False,False,35.284719,{'is_newHome': True},1900.0,-80.841954,,,https://photos.zillowstatic.com/p_c/ISzzh18lb7xo8h0000000000.jpg,BUILDER_PLAN,,,13,268990.0,,268990.0,,+,28996168,,False,NC,"Lily Plan, Dillon Lakes",,1598334360000,https://photos.zillowstatic.com/p_l/ISzzh18lb7xo8h0000000000.jpg,https://photos.zillowstatic.com/p_n/ISzzh18lb7xo8h0000000000.jpg,https://photos.zillowstatic.com/p_m/ISzzh18lb7xo8h0000000000.jpg,# 4F7A38,,https://photos.zillowstatic.com/p_j/ISzzh18lb7xo8h0000000000.jpg,264511,28269,2078803285
2.0,3.0,13244,Charlotte,,USA,USD,,,12,https://photos.zillowstatic.com/p_h/ISb9hktfdf1a2r1000000000.jpg,BUILDER_COMMUNITY,Riverbend Townhomes,https://photos.zillowstatic.com/p_f/ISb9hktfdf1a2r1000000000.jpg,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISb9hktfdf1a2r1000000000.jpg,False,True,False,True,,False,False,35.328407,{'is_newHome': True},1741.0,-80.935737,,,https://photos.zillowstatic.com/p_c/ISb9hktfdf1a2r1000000000.jpg,BUILDER_PLAN,,,38,258990.0,,258990.0,,+,28637384,1640,False,NC,"Mozart Plan, Riverbend Townhomes",,1598331840000,https://photos.zillowstatic.com/p_l/ISb9hktfdf1a2r1000000000.jpg,https://photos.zillowstatic.com/p_n/ISb9hktfdf1a2r1000000000.jpg,https://photos.zillowstatic.com/p_m/ISb9hktfdf1a2r1000000000.jpg,# GYXDJR,,https://photos.zillowstatic.com/p_j/ISb9hktfdf1a2r1000000000.jpg,250285,28216,2081976465
3.0,3.0,11527,Charlotte,,USA,USD,,,12,https://photos.zillowstatic.com/p_h/ISb17j3sk37dij1000000000.jpg,BUILDER_COMMUNITY,The Palisades : The Bluffs at Highcliff,https://photos.zillowstatic.com/p_f/ISb17j3sk37dij1000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISb17j3sk37dij1000000000.jpg,False,True,False,True,,False,False,35.074,{'is_newHome': True},4090.0,-81.0321,,,https://photos.zillowstatic.com/p_c/ISb17j3sk37dij1000000000.jpg,BUILDER_PLAN,,,18,442900.0,,442900.0,,+,19800781,2202,False,NC,"Elmont Basement Plan, The Palisades : The Bluffs at Highcliff",,1598331120000,https://photos.zillowstatic.com/p_l/ISb17j3sk37dij1000000000.jpg,https://photos.zillowstatic.com/p_n/ISb17j3sk37dij1000000000.jpg,https://photos.zillowstatic.com/p_m/ISb17j3sk37dij1000000000.jpg,# KRJNY0,,https://photos.zillowstatic.com/p_j/ISb17j3sk37dij1000000000.jpg,,28278,2085069042
2.0,4.0,15893,Charlotte,,USA,USD,1598553240000,1471849200000,12,https://photos.zillowstatic.com/p_h/ISzfisx4q3pk500000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISzfisx4q3pk500000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISzfisx4q3pk500000000000.jpg,False,True,False,False,,False,False,35.156624,"{'is_openHouse': True, 'is_FSBA': True}",2045.0,-80.872513,,0.2699954086317723,https://photos.zillowstatic.com/p_c/ISzfisx4q3pk500000000000.jpg,,Sat. 1-3pm,"{'open_house_showing': [{'open_house_start': 1599940800000, 'open_house_end': 1599948000000}]}",48,425000.0,-15000,425000.0,"$15,000 (Aug 27)",,,1995,False,NC,1509 Tamworth Dr,341800.0,1598328540000,https://photos.zillowstatic.com/p_l/ISzfisx4q3pk500000000000.jpg,https://photos.zillowstatic.com/p_n/ISzfisx4q3pk500000000000.jpg,https://photos.zillowstatic.com/p_m/ISzfisx4q3pk500000000000.jpg,,1,https://photos.zillowstatic.com/p_j/ISzfisx4q3pk500000000000.jpg,425026,28210,6258568
3.0,3.0,15640,Charlotte,,USA,USD,,1556780400000,12,https://photos.zillowstatic.com/p_h/ISfcevfpjgl81s1000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISfcevfpjgl81s1000000000.jpg,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISfcevfpjgl81s1000000000.jpg,False,True,False,False,,False,False,35.121278,{'is_FSBA': True},1557.0,-81.030474,,3.6136363636363638,https://photos.zillowstatic.com/p_c/ISfcevfpjgl81s1000000000.jpg,,,,22,285000.0,,285000.0,,,,1650,False,NC,13820 Queens Harbor Rd E,188500.0,1598328540000,https://photos.zillowstatic.com/p_l/ISfcevfpjgl81s1000000000.jpg,https://photos.zillowstatic.com/p_n/ISfcevfpjgl81s1000000000.jpg,https://photos.zillowstatic.com/p_m/ISfcevfpjgl81s1000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISfcevfpjgl81s1000000000.jpg,281597,28278,6282808
3.0,3.0,14763,Charlotte,,USA,USD,,,13,https://photos.zillowstatic.com/p_h/ISv43uik7k615j1000000000.jpg,BUILDER_COMMUNITY,Upper Riverpointe,https://photos.zillowstatic.com/p_f/ISv43uik7k615j1000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISv43uik7k615j1000000000.jpg,False,True,False,True,,False,False,35.30992,{'is_newHome': True},2098.0,-80.977391,,,https://photos.zillowstatic.com/p_c/ISv43uik7k615j1000000000.jpg,BUILDER_PLAN,,,27,263000.0,,263000.0,,+,28787854,,False,NC,"The Devin Plan, Upper Riverpointe",,1598325360000,https://photos.zillowstatic.com/p_l/ISv43uik7k615j1000000000.jpg,https://photos.zillowstatic.com/p_n/ISv43uik7k615j1000000000.jpg,https://photos.zillowstatic.com/p_m/ISv43uik7k615j1000000000.jpg,# OV77JQ,,https://photos.zillowstatic.com/p_j/ISv43uik7k615j1000000000.jpg,255466,28214,2081588180
1.0,3.0,15893,Charlotte,,USA,USD,,1013414400000,13,https://photos.zillowstatic.com/p_h/IS72t5vj3msrrj0000000000.jpg,,,https://photos.zillowstatic.com/p_f/IS72t5vj3msrrj0000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/IS72t5vj3msrrj0000000000.jpg,False,True,False,False,,False,False,35.25998,{'is_FSBA': True},925.0,-80.896447,,6969.0,https://photos.zillowstatic.com/p_c/IS72t5vj3msrrj0000000000.jpg,,,,1,120000.0,,120000.0,,,,1200,False,NC,910 Cantwell St,69200.0,1598325300000,https://photos.zillowstatic.com/p_l/IS72t5vj3msrrj0000000000.jpg,https://photos.zillowstatic.com/p_n/IS72t5vj3msrrj0000000000.jpg,https://photos.zillowstatic.com/p_m/IS72t5vj3msrrj0000000000.jpg,,,https://photos.zillowstatic.com/p_j/IS72t5vj3msrrj0000000000.jpg,116213,28208,6176051
4.0,4.0,18608,Charlotte,,USA,USD,,,13,https://photos.zillowstatic.com/p_h/ISnm3odmlpjnj00000000000.jpg,BUILDER_COMMUNITY,Beckett Cove,https://photos.zillowstatic.com/p_f/ISnm3odmlpjnj00000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISnm3odmlpjnj00000000000.jpg,False,True,False,True,,False,False,35.07124,{'is_newHome': True},2836.0,-81.00515,,,https://photos.zillowstatic.com/p_c/ISnm3odmlpjnj00000000000.jpg,BUILDER_PLAN,,,5,338990.0,,338990.0,,+,29026651,2100,False,NC,"Gardenia Plan, Beckett Cove",,1598322120000,https://photos.zillowstatic.com/p_l/ISnm3odmlpjnj00000000000.jpg,https://photos.zillowstatic.com/p_n/ISnm3odmlpjnj00000000000.jpg,https://photos.zillowstatic.com/p_m/ISnm3odmlpjnj00000000000.jpg,# FLIHK4,,https://photos.zillowstatic.com/p_j/ISnm3odmlpjnj00000000000.jpg,328717,28278,2082340354
3.0,2.0,18568,Charlotte,,USA,USD,,,13,https://photos.zillowstatic.com/p_h/ISrhew8tlm168i1000000000.jpg,BUILDER_COMMUNITY,McDowell Crossing,https://photos.zillowstatic.com/p_f/ISrhew8tlm168i1000000000.jpg,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISrhew8tlm168i1000000000.jpg,False,True,False,True,,False,False,35.1587,{'is_newHome': True},1553.0,-80.920305,,,https://photos.zillowstatic.com/p_c/ISrhew8tlm168i1000000000.jpg,BUILDER_PLAN,,,19,240000.0,,240000.0,,+,29003480,,False,NC,"The Norway Plan, McDowell Crossing",,1598319060000,https://photos.zillowstatic.com/p_l/ISrhew8tlm168i1000000000.jpg,https://photos.zillowstatic.com/p_n/ISrhew8tlm168i1000000000.jpg,https://photos.zillowstatic.com/p_m/ISrhew8tlm168i1000000000.jpg,# NTUPIB,,https://photos.zillowstatic.com/p_j/ISrhew8tlm168i1000000000.jpg,236143,28217,2079987468
3.0,5.0,12653,Charlotte,,USA,USD,,,13,https://photos.zillowstatic.com/p_h/IS72t5f3sjni7z0000000000.jpg,BUILDER_COMMUNITY,Clydesdale Manor,https://photos.zillowstatic.com/p_f/IS72t5f3sjni7z0000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/IS72t5f3sjni7z0000000000.jpg,False,True,False,True,,False,False,35.22308,{'is_newHome': True},2454.0,-80.67361,,,https://photos.zillowstatic.com/p_c/IS72t5f3sjni7z0000000000.jpg,BUILDER_PLAN,,,54,282990.0,,282990.0,,+,28712854,,False,NC,"Chelsea Plan, Clydesdale Manor",,1598315160000,https://photos.zillowstatic.com/p_l/IS72t5f3sjni7z0000000000.jpg,https://photos.zillowstatic.com/p_n/IS72t5f3sjni7z0000000000.jpg,https://photos.zillowstatic.com/p_m/IS72t5f3sjni7z0000000000.jpg,# XA6BCR,,https://photos.zillowstatic.com/p_j/IS72t5f3sjni7z0000000000.jpg,274712,28215,2081612055
2.0,4.0,15893,Charlotte,,USA,USD,1598655300000,1427353200000,13,https://photos.zillowstatic.com/p_h/ISvws42wtw8aeo1000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISvws42wtw8aeo1000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISvws42wtw8aeo1000000000.jpg,False,True,False,False,,False,False,35.252098,{'is_FSBA': True},1296.0,-80.805285,,6969.0,https://photos.zillowstatic.com/p_c/ISvws42wtw8aeo1000000000.jpg,,,,21,369900.0,-10000,369900.0,"$10,000 (Aug 28)",,,1663,False,NC,3407 Benard Ave,342400.0,1598307540000,https://photos.zillowstatic.com/p_l/ISvws42wtw8aeo1000000000.jpg,https://photos.zillowstatic.com/p_n/ISvws42wtw8aeo1000000000.jpg,https://photos.zillowstatic.com/p_m/ISvws42wtw8aeo1000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISvws42wtw8aeo1000000000.jpg,372690,28206,6192652
3.0,4.0,15893,Charlotte,,USA,USD,,1560783600000,13,https://photos.zillowstatic.com/p_h/ISz7055uddk1vi1000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISz7055uddk1vi1000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISz7055uddk1vi1000000000.jpg,False,True,False,False,,False,False,35.173029,{'is_FSBA': True},2784.0,-80.770646,,0.4599862258953168,https://photos.zillowstatic.com/p_c/ISz7055uddk1vi1000000000.jpg,,,,37,635000.0,,635000.0,,,,2470,False,NC,5735 Riviere Dr,399100.0,1598307420000,https://photos.zillowstatic.com/p_l/ISz7055uddk1vi1000000000.jpg,https://photos.zillowstatic.com/p_n/ISz7055uddk1vi1000000000.jpg,https://photos.zillowstatic.com/p_m/ISz7055uddk1vi1000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISz7055uddk1vi1000000000.jpg,635024,28211,6251438
3.0,5.0,15893,Charlotte,,USA,USD,,,13,https://photos.zillowstatic.com/p_h/ISjjmlogo3bqj01000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISjjmlogo3bqj01000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISjjmlogo3bqj01000000000.jpg,False,True,False,False,,False,False,35.358983,{'is_newHome': True},2694.0,-80.809392,,6621.0,https://photos.zillowstatic.com/p_c/ISjjmlogo3bqj01000000000.jpg,BUILDER_SPEC,,,3,392072.0,,392072.0,,,3654664,,False,NC,6936 Meridale Forest Dr,,1598303700000,https://photos.zillowstatic.com/p_l/ISjjmlogo3bqj01000000000.jpg,https://photos.zillowstatic.com/p_n/ISjjmlogo3bqj01000000000.jpg,https://photos.zillowstatic.com/p_m/ISjjmlogo3bqj01000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISjjmlogo3bqj01000000000.jpg,391026,28269,2078122498
3.0,2.0,15893,Charlotte,,USA,USD,,,13,https://photos.zillowstatic.com/p_h/ISzfmbv6yd4yx40000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISzfmbv6yd4yx40000000000.jpg,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISzfmbv6yd4yx40000000000.jpg,False,True,False,False,,False,False,35.218913,{'is_newHome': True},1430.0,-80.809495,,871.0,https://photos.zillowstatic.com/p_c/ISzfmbv6yd4yx40000000000.jpg,BUILDER_SPEC,,,29,457958.0,,457958.0,,,3654793,,False,NC,1306 Nandina St,165000.0,1598298840000,https://photos.zillowstatic.com/p_l/ISzfmbv6yd4yx40000000000.jpg,https://photos.zillowstatic.com/p_n/ISzfmbv6yd4yx40000000000.jpg,https://photos.zillowstatic.com/p_m/ISzfmbv6yd4yx40000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISzfmbv6yd4yx40000000000.jpg,456432,28205,299908440
2.0,2.0,0,Charlotte,,USA,USD,,1446451200000,13,https://photos.zillowstatic.com/p_h/ISfojjbml3bxyo0000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISfojjbml3bxyo0000000000.jpg,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISfojjbml3bxyo0000000000.jpg,False,True,False,False,,False,False,35.216591,{'is_FSBO': True},2003.0,-80.853048,,2.8800045913682277,https://photos.zillowstatic.com/p_c/ISfojjbml3bxyo0000000000.jpg,,,,17,622000.0,,622000.0,,,,3200,False,NC,310 Arlington Ave UNIT 229,410400.0,1598294880000,https://photos.zillowstatic.com/p_l/ISfojjbml3bxyo0000000000.jpg,https://photos.zillowstatic.com/p_n/ISfojjbml3bxyo0000000000.jpg,https://photos.zillowstatic.com/p_m/ISfojjbml3bxyo0000000000.jpg,Unit 229,,https://photos.zillowstatic.com/p_j/ISfojjbml3bxyo0000000000.jpg,505057,28203,6221773
1.0,2.0,15893,Charlotte,,USA,USD,,1564556400000,13,https://photos.zillowstatic.com/p_h/ISvg4zs8gpnwdb0000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISvg4zs8gpnwdb0000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISvg4zs8gpnwdb0000000000.jpg,False,True,False,False,,False,False,35.19832,{'is_FSBA': True},1223.0,-80.847488,,6534.0,https://photos.zillowstatic.com/p_c/ISvg4zs8gpnwdb0000000000.jpg,,,,31,539000.0,,539000.0,,,,1800,False,NC,2128 Scott Ave,357200.0,1598294340000,https://photos.zillowstatic.com/p_l/ISvg4zs8gpnwdb0000000000.jpg,https://photos.zillowstatic.com/p_n/ISvg4zs8gpnwdb0000000000.jpg,https://photos.zillowstatic.com/p_m/ISvg4zs8gpnwdb0000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISvg4zs8gpnwdb0000000000.jpg,538810,28203,6243536
2.0,3.0,0,Charlotte,,USA,USD,,1522998000000,13,https://photos.zillowstatic.com/p_h/ISrxyqm5k0ivup0000000000.jpg,,,https://photos.zillowstatic.com/p_f/ISrxyqm5k0ivup0000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISrxyqm5k0ivup0000000000.jpg,False,True,False,False,,False,False,35.080442,{'is_FSBO': True},1978.0,-80.785515,,1307.0,https://photos.zillowstatic.com/p_c/ISrxyqm5k0ivup0000000000.jpg,,,,32,369900.0,,369900.0,,,,1650,False,NC,8904 Saint Pierre Ln,244900.0,1598289720000,https://photos.zillowstatic.com/p_l/ISrxyqm5k0ivup0000000000.jpg,https://photos.zillowstatic.com/p_n/ISrxyqm5k0ivup0000000000.jpg,https://photos.zillowstatic.com/p_m/ISrxyqm5k0ivup0000000000.jpg,,,https://photos.zillowstatic.com/p_j/ISrxyqm5k0ivup0000000000.jpg,302479,28277,6319426
2.0,3.0,15050,Charlotte,,USA,USD,1598901300000,1378882800000,13,https://photos.zillowstatic.com/p_h/IS3v4n1pmk3a1w1000000000.jpg,,,https://photos.zillowstatic.com/p_f/IS3v4n1pmk3a1w1000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/IS3v4n1pmk3a1w1000000000.jpg,False,True,False,False,,False,False,35.193732,{'is_FSBA': True},1402.0,-80.77135,,10018.0,https://photos.zillowstatic.com/p_c/IS3v4n1pmk3a1w1000000000.jpg,,,,22,349000.0,-10000,349000.0,"$10,000 (Aug 31)",,,1700,False,NC,5317 Buena Vista Ave,253000.0,1598287800000,https://photos.zillowstatic.com/p_l/IS3v4n1pmk3a1w1000000000.jpg,https://photos.zillowstatic.com/p_n/IS3v4n1pmk3a1w1000000000.jpg,https://photos.zillowstatic.com/p_m/IS3v4n1pmk3a1w1000000000.jpg,,,https://photos.zillowstatic.com/p_j/IS3v4n1pmk3a1w1000000000.jpg,351770,28205,6250234
4.0,4.0,13022,Huntersville,,USA,USD,,,13,https://photos.zillowstatic.com/p_h/ISu8ikkk4jhqbg1000000000.jpg,BUILDER_COMMUNITY,Lantana,https://photos.zillowstatic.com/p_f/ISu8ikkk4jhqbg1000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISu8ikkk4jhqbg1000000000.jpg,False,True,False,True,,False,False,35.398434,{'is_newHome': True},3018.0,-80.75723,,,https://photos.zillowstatic.com/p_c/ISu8ikkk4jhqbg1000000000.jpg,BUILDER_PLAN,,,27,376400.0,,376400.0,,+,4256722,2335,False,NC,"Cassidy Plan, Lantana",,1598280720000,https://photos.zillowstatic.com/p_l/ISu8ikkk4jhqbg1000000000.jpg,https://photos.zillowstatic.com/p_n/ISu8ikkk4jhqbg1000000000.jpg,https://photos.zillowstatic.com/p_m/ISu8ikkk4jhqbg1000000000.jpg,# L52PUV,,https://photos.zillowstatic.com/p_j/ISu8ikkk4jhqbg1000000000.jpg,,28078,2085742217
3.0,4.0,13244,Charlotte,,USA,USD,,,13,https://photos.zillowstatic.com/p_h/ISj7x13j5j159z0000000000.jpg,BUILDER_COMMUNITY,Robinson Park,https://photos.zillowstatic.com/p_f/ISj7x13j5j159z0000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISj7x13j5j159z0000000000.jpg,False,True,False,True,,False,False,35.232942,{'is_newHome': True},1680.0,-80.70465,,,https://photos.zillowstatic.com/p_c/ISj7x13j5j159z0000000000.jpg,BUILDER_PLAN,,,54,261990.0,,261990.0,,+,28618728,1595,False,NC,"Birch Plan, Robinson Park",,1598274360000,https://photos.zillowstatic.com/p_l/ISj7x13j5j159z0000000000.jpg,https://photos.zillowstatic.com/p_n/ISj7x13j5j159z0000000000.jpg,https://photos.zillowstatic.com/p_m/ISj7x13j5j159z0000000000.jpg,# 6GA05W,,https://photos.zillowstatic.com/p_j/ISj7x13j5j159z0000000000.jpg,253719,28215,2081922305
3.0,2.0,830,Charlotte,,USA,USD,,,13,https://photos.zillowstatic.com/p_h/ISqxejvj495dky0000000000.jpg,BUILDER_COMMUNITY,Regency at Palisades,https://photos.zillowstatic.com/p_f/ISqxejvj495dky0000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISqxejvj495dky0000000000.jpg,False,True,False,True,,False,False,35.083736,{'is_newHome': True},2226.0,-81.0283,,,https://photos.zillowstatic.com/p_c/ISqxejvj495dky0000000000.jpg,BUILDER_PLAN,,,11,383995.0,,383995.0,,+,536,1750,False,NC,"Bowan Plan, Regency at Palisades",,1598273520000,https://photos.zillowstatic.com/p_l/ISqxejvj495dky0000000000.jpg,https://photos.zillowstatic.com/p_n/ISqxejvj495dky0000000000.jpg,https://photos.zillowstatic.com/p_m/ISqxejvj495dky0000000000.jpg,# 48RHVI,,https://photos.zillowstatic.com/p_j/ISqxejvj495dky0000000000.jpg,,28278,2084395648
4.0,5.0,11527,Charlotte,,USA,USD,,,13,https://photos.zillowstatic.com/p_h/ISn2gsdca947641000000000.jpg,BUILDER_COMMUNITY,Chateau : Enclave,https://photos.zillowstatic.com/p_f/ISn2gsdca947641000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISn2gsdca947641000000000.jpg,False,True,False,True,,False,False,35.0863,{'is_newHome': True},3257.0,-80.9764,,,https://photos.zillowstatic.com/p_c/ISn2gsdca947641000000000.jpg,BUILDER_PLAN,,,22,350499.0,,350499.0,,+,17036,2050,False,NC,"Davidson Plan, Chateau : Enclave",,1598270640000,https://photos.zillowstatic.com/p_l/ISn2gsdca947641000000000.jpg,https://photos.zillowstatic.com/p_n/ISn2gsdca947641000000000.jpg,https://photos.zillowstatic.com/p_m/ISn2gsdca947641000000000.jpg,# RYS2FC,,https://photos.zillowstatic.com/p_j/ISn2gsdca947641000000000.jpg,,28273,2086190688
5.0,5.0,11527,Charlotte,,USA,USD,,,13,https://photos.zillowstatic.com/p_h/ISb1zcd1fwxjxx0000000000.jpg,BUILDER_COMMUNITY,The Palisades : Lanterns - Legends,https://photos.zillowstatic.com/p_f/ISb1zcd1fwxjxx0000000000.jpg,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISb1zcd1fwxjxx0000000000.jpg,False,True,False,True,,False,False,35.074,{'is_newHome': True},3269.0,-81.0321,,,https://photos.zillowstatic.com/p_c/ISb1zcd1fwxjxx0000000000.jpg,BUILDER_PLAN,,,15,364499.0,,364499.0,,+,12923937,2300,False,NC,"Grisham Plan, The Palisades : Lanterns - Legends",,1598263800000,https://photos.zillowstatic.com/p_l/ISb1zcd1fwxjxx0000000000.jpg,https://photos.zillowstatic.com/p_n/ISb1zcd1fwxjxx0000000000.jpg,https://photos.zillowstatic.com/p_m/ISb1zcd1fwxjxx0000000000.jpg,# WFO9AR,,https://photos.zillowstatic.com/p_j/ISb1zcd1fwxjxx0000000000.jpg,,28278,2084462860
